STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-PRCP-25PCTL,Completeness Flag,DLY-SNOW-25PCTL,Completeness Flag,DLY-PRCP-50PCTL,Completeness Flag,DLY-SNOW-50PCTL,Completeness Flag,DLY-PRCP-75PCTL,Completeness Flag,DLY-SNOW-75PCTL,Completeness Flag,MTD-PRCP-NORMAL,Completeness Flag,MTD-SNOW-NORMAL,Completeness Flag,YTD-PRCP-NORMAL,Completeness Flag,YTD-SNOW-NORMAL,Completeness Flag,DLY-PRCP-PCTALL-GE001HI,Completeness Flag,DLY-PRCP-PCTALL-GE010HI,Completeness Flag,DLY-PRCP-PCTALL-GE050HI,Completeness Flag,DLY-PRCP-PCTALL-GE100HI,Completeness Flag,DLY-SNOW-PCTALL-GE001TI,Completeness Flag,DLY-SNOW-PCTALL-GE010TI,Completeness Flag,DLY-SNOW-PCTALL-GE100TI,Completeness Flag,DLY-SNOW-PCTALL-GE030TI,Completeness Flag,DLY-SNOW-PCTALL-GE050TI,Completeness Flag
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100408,0.05,S,1.0,S,0.11,S,1.7,S,0.22,S,3.0,S,0.53,S,7.5,S,5.11,S,79.9,S,389,S,213,S,23,S,3,S,363,S,282,S,6,S,106,S,43,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100409,0.05,S,1.0,S,0.11,S,1.7,S,0.22,S,3.0,S,0.60,S,8.5,S,5.18,S,80.9,S,389,S,214,S,24,S,3,S,361,S,281,S,6,S,106,S,43,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100410,0.05,S,1.0,S,0.11,S,1.7,S,0.22,S,3.0,S,0.68,S,9.5,S,5.26,S,81.9,S,388,S,215,S,24,S,3,S,360,S,279,S,6,S,106,S,43,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100411,0.05,S,1.0,S,0.11,S,1.7,S,0.22,S,3.0,S,0.75,S,10.5,S,5.33,S,82.9,S,388,S,216,S,24,S,3,S,358,S,277,S,7,S,106,S,43,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100412,0.05,S,1.0,S,0.11,S,1.7,S,0.22,S,3.0,S,0.82,S,11.5,S,5.40,S,83.9,S,387,S,216,S,25,S,3,S,356,S,275,S,7,S,105,S,43,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100413,0.05,S,1.0,S,0.11,S,1.7,S,0.22,S,3.0,S,0.89,S,12.4,S,5.47,S,84.8,S,386,S,217,S,25,S,3,S,353,S,272,S,7,S,104,S,42,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100414,0.05,S,1.0,S,0.11,S,1.7,S,0.23,S,3.0,S,0.97,S,13.4,S,5.55,S,85.8,S,385,S,217,S,25,S,3,S,351,S,270,S,7,S,104,S,42,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100415,0.05,S,1.0,S,0.12,S,1.7,S,0.23,S,3.0,S,1.04,S,14.3,S,5.62,S,86.7,S,385,S,218,S,25,S,3,S,348,S,267,S,7,S,103,S,42,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100416,0.05,S,1.0,S,0.12,S,1.7,S,0.23,S,3.0,S,1.11,S,15.3,S,5.69,S,87.7,S,384,S,219,S,25,S,3,S,346,S,265,S,7,S,103,S,42,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100417,0.05,S,1.0,S,0.12,S,1.7,S,0.23,S,3.0,S,1.18,S,16.2,S,5.76,S,88.6,S,384,S,219,S,26,S,3,S,344,S,263,S,7,S,102,S,42,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100418,0.05,S,1.0,S,0.12,S,1.7,S,0.23,S,3.0,S,1.25,S,17.1,S,5.83,S,89.5,S,384,S,220,S,26,S,3,S,342,S,261,S,7,S,101,S,42,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100419,0.05,S,1.0,S,0.12,S,1.7,S,0.23,S,3.0,S,1.32,S,18.0,S,5.90,S,90.4,S,383,S,221,S,26,S,3,S,339,S,258,S,8,S,101,S,42,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100420,0.05,S,1.0,S,0.12,S,1.7,S,0.23,S,3.0,S,1.39,S,18.9,S,5.97,S,91.3,S,383,S,221,S,26,S,3,S,336,S,255,S,8,S,100,S,41,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100421,0.05,S,1.0,S,0.12,S,1.7,S,0.23,S,3.0,S,1.46,S,19.8,S,6.04,S,92.2,S,382,S,221,S,26,S,3,S,332,S,252,S,8,S,99,S,41,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100422,0.05,S,1.0,S,0.12,S,1.7,S,0.23,S,3.0,S,1.53,S,20.7,S,6.11,S,93.1,S,381,S,221,S,26,S,3,S,328,S,249,S,8,S,98,S,41,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100423,0.05,S,1.0,S,0.12,S,1.7,S,0.23,S,3.0,S,1.61,S,21.6,S,6.19,S,94.0,S,380,S,221,S,26,S,3,S,324,S,246,S,8,S,97,S,40,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100424,0.05,S,1.0,S,0.12,S,1.7,S,0.23,S,3.0,S,1.68,S,22.5,S,6.26,S,94.9,S,378,S,221,S,26,S,3,S,319,S,242,S,7,S,95,S,40,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100425,0.05,S,0.9,S,0.12,S,1.7,S,0.24,S,3.0,S,1.75,S,23.3,S,6.33,S,95.7,S,377,S,220,S,26,S,3,S,314,S,238,S,7,S,94,S,39,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100426,0.05,S,0.9,S,0.12,S,1.7,S,0.24,S,3.0,S,1.82,S,24.1,S,6.40,S,96.5,S,375,S,219,S,25,S,3,S,309,S,234,S,7,S,92,S,38,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100427,0.05,S,0.9,S,0.12,S,1.6,S,0.24,S,3.0,S,1.88,S,24.9,S,6.46,S,97.3,S,373,S,218,S,25,S,3,S,304,S,230,S,7,S,90,S,37,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100428,0.05,S,0.9,S,0.12,S,1.6,S,0.24,S,3.0,S,1.95,S,25.7,S,6.53,S,98.1,S,371,S,217,S,25,S,3,S,298,S,226,S,6,S,88,S,36,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100429,0.05,S,0.9,S,0.12,S,1.6,S,0.24,S,3.0,S,2.02,S,26.4,S,6.60,S,98.8,S,369,S,216,S,25,S,3,S,293,S,221,S,6,S,86,S,35,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100430,0.05,S,0.9,S,0.12,S,1.6,S,0.24,S,3.0,S,2.09,S,27.2,S,6.67,S,99.6,S,367,S,215,S,24,S,3,S,287,S,217,S,6,S,84,S,34,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100501,0.05,S,0.9,S,0.12,S,1.6,S,0.24,S,3.0,S,0.06,S,0.6,S,6.73,S,100.2,S,365,S,214,S,24,S,3,S,280,S,212,S,-9999, ,82,S,33,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100502,0.05,S,0.9,S,0.12,S,1.6,S,0.24,S,3.0,S,0.13,S,1.3,S,6.80,S,100.9,S,362,S,213,S,24,S,3,S,273,S,206,S,-9999, ,80,S,32,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100503,0.05,S,0.9,S,0.12,S,1.6,S,0.24,S,3.0,S,0.19,S,1.9,S,6.86,S,101.5,S,360,S,212,S,23,S,3,S,267,S,201,S,-9999, ,78,S,31,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100504,0.05,S,0.9,S,0.12,S,1.5,S,0.24,S,3.0,S,0.25,S,2.4,S,6.92,S,102.0,S,358,S,210,S,23,S,3,S,259,S,195,S,-9999, ,75,S,30,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100505,0.05,S,0.9,S,0.12,S,1.5,S,0.24,S,3.0,S,0.31,S,3.0,S,6.98,S,102.6,S,356,S,209,S,23,S,3,S,252,S,189,S,-9999, ,73,S,29,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100506,0.05,S,0.9,S,0.12,S,1.5,S,0.24,S,3.0,S,0.37,S,3.5,S,7.04,S,103.1,S,353,S,207,S,22,S,3,S,244,S,183,S,-9999, ,71,S,28,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100507,0.05,S,0.9,S,0.12,S,1.5,S,0.24,S,3.0,S,0.43,S,4.0,S,7.10,S,103.6,S,351,S,205,S,22,S,3,S,237,S,177,S,-9999, ,68,S,27,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100508,0.05,S,0.9,S,0.12,S,1.5,S,0.24,S,2.9,S,0.49,S,4.5,S,7.16,S,104.1,S,348,S,203,S,22,S,3,S,229,S,171,S,-9999, ,65,S,26,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100509,0.05,S,0.9,S,0.12,S,1.4,S,0.24,S,2.9,S,0.54,S,4.9,S,7.21,S,104.5,S,345,S,202,S,21,S,3,S,221,S,165,S,-9999, ,62,S,25,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100510,0.05,S,0.8,S,0.12,S,1.4,S,0.24,S,2.9,S,0.59,S,5.3,S,7.26,S,104.9,S,343,S,200,S,21,S,3,S,214,S,159,S,-9999, ,60,S,24,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100511,0.05,S,0.9,S,0.12,S,1.4,S,0.24,S,2.9,S,0.65,S,5.7,S,7.32,S,105.3,S,341,S,198,S,21,S,3,S,206,S,153,S,-9999, ,57,S,23,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100512,0.05,S,0.9,S,0.12,S,1.4,S,0.24,S,2.9,S,0.71,S,6.1,S,7.38,S,105.7,S,338,S,197,S,21,S,3,S,198,S,147,S,-9999, ,55,S,22,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100513,0.05,S,0.9,S,0.12,S,1.4,S,0.24,S,2.9,S,0.76,S,6.4,S,7.43,S,106.0,S,336,S,195,S,20,S,3,S,190,S,141,S,-9999, ,53,S,21,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100514,0.05,S,0.9,S,0.12,S,1.4,S,0.24,S,2.9,S,0.82,S,6.8,S,7.49,S,106.4,S,333,S,193,S,20,S,3,S,182,S,135,S,-9999, ,50,S,20,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100515,0.05,S,0.9,S,0.12,S,1.4,S,0.24,S,2.9,S,0.87,S,7.0,S,7.54,S,106.6,S,331,S,191,S,20,S,4,S,174,S,129,S,-9999, ,47,S,19,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100516,0.05,S,0.9,S,0.12,S,1.4,S,0.24,S,2.9,S,0.93,S,7.3,S,7.60,S,106.9,S,328,S,189,S,20,S,4,S,165,S,122,S,-9999, ,45,S,18,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100517,0.05,S,0.9,S,0.12,S,1.4,S,0.24,S,2.9,S,0.98,S,7.6,S,7.65,S,107.2,S,326,S,187,S,19,S,4,S,157,S,116,S,-9999, ,42,S,17,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100518,0.05,S,0.8,S,0.12,S,1.4,S,0.24,S,2.9,S,1.04,S,7.8,S,7.71,S,107.4,S,323,S,185,S,19,S,4,S,150,S,110,S,-9999, ,40,S,16,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100519,0.05,S,0.8,S,0.12,S,1.4,S,0.24,S,2.9,S,1.09,S,8.1,S,7.76,S,107.7,S,321,S,183,S,19,S,4,S,142,S,104,S,-9999, ,37,S,15,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100520,0.05,S,0.8,S,0.12,S,1.4,S,0.24,S,2.9,S,1.14,S,8.3,S,7.81,S,107.9,S,319,S,182,S,19,S,4,S,135,S,99,S,-9999, ,35,S,14,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100521,0.05,S,0.8,S,0.12,S,1.3,S,0.24,S,2.9,S,1.20,S,8.5,S,7.87,S,108.1,S,316,S,180,S,19,S,4,S,128,S,93,S,-9999, ,33,S,13,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100522,0.05,S,0.8,S,0.12,S,1.3,S,0.24,S,2.8,S,1.25,S,8.7,S,7.92,S,108.3,S,314,S,178,S,19,S,4,S,122,S,88,S,-9999, ,30,S,12,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100523,0.05,S,0.8,S,0.12,S,1.3,S,0.24,S,2.8,S,1.30,S,8.8,S,7.97,S,108.4,S,312,S,177,S,19,S,4,S,115,S,83,S,-9999, ,28,S,11,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100524,0.05,S,0.8,S,0.12,S,1.3,S,0.24,S,2.8,S,1.36,S,9.0,S,8.03,S,108.6,S,310,S,176,S,19,S,4,S,109,S,78,S,-9999, ,26,S,11,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100525,0.05,S,-66.6,6,0.12,S,-66.6,6,0.24,S,-66.6,6,1.41,S,9.2,S,8.08,S,108.8,S,309,S,174,S,19,S,4,S,103,S,74,S,-9999, ,24,S,10,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100526,0.05,S,-66.6,6,0.12,S,-66.6,6,0.24,S,-66.6,6,1.47,S,9.4,S,8.14,S,109.0,S,307,S,173,S,19,S,4,S,98,S,70,S,-9999, ,23,S,9,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100527,0.05,S,-66.6,6,0.11,S,-66.6,6,0.24,S,-66.6,6,1.53,S,9.5,S,8.20,S,109.1,S,304,S,171,S,19,S,4,S,92,S,65,S,-9999, ,21,S,9,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100528,0.05,S,-66.6,6,0.11,S,-66.6,6,0.24,S,-66.6,6,1.58,S,9.6,S,8.25,S,109.2,S,302,S,170,S,19,S,4,S,87,S,61,S,-9999, ,20,S,8,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100529,0.05,S,-66.6,6,0.11,S,-66.6,6,0.24,S,-66.6,6,1.63,S,9.8,S,8.30,S,109.4,S,301,S,168,S,19,S,4,S,82,S,57,S,-9999, ,18,S,8,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100530,0.05,S,-66.6,6,0.11,S,-66.6,6,0.24,S,-66.6,6,1.69,S,9.9,S,8.36,S,109.5,S,299,S,167,S,19,S,4,S,77,S,54,S,-9999, ,17,S,7,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100531,0.05,S,-66.6,6,0.11,S,-66.6,6,0.24,S,-66.6,6,1.74,S,10.0,S,8.41,S,109.6,S,297,S,166,S,18,S,4,S,73,S,51,S,-9999, ,16,S,7,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100601,0.05,S,-66.6,6,0.11,S,-66.6,6,0.24,S,-66.6,6,0.05,S,0.1,S,8.46,S,109.7,S,296,S,164,S,18,S,4,S,69,S,48,S,1,S,15,S,6,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100602,0.05,S,-66.6,6,0.11,S,-66.6,6,0.24,S,-66.6,6,0.10,S,0.2,S,8.51,S,109.8,S,294,S,163,S,18,S,4,S,65,S,45,S,1,S,14,S,6,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100603,0.05,S,-66.6,6,0.11,S,-66.6,6,0.23,S,-66.6,6,0.15,S,0.3,S,8.56,S,109.9,S,293,S,161,S,18,S,4,S,61,S,42,S,1,S,13,S,5,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100604,0.05,S,-66.6,6,0.11,S,-66.6,6,0.23,S,-66.6,6,0.20,S,0.4,S,8.61,S,110.0,S,292,S,160,S,18,S,4,S,58,S,40,S,1,S,12,S,5,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100605,0.05,S,-66.6,6,0.11,S,-66.6,6,0.23,S,-66.6,6,0.26,S,0.5,S,8.67,S,110.1,S,290,S,159,S,18,S,4,S,55,S,37,S,1,S,11,S,5,S
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100606,0.05,C,-66.6,6,0.11,C,-66.6,6,0.23,C,-66.6,6,0.31,S,0.6,S,8.72,S,110.2,S,289,C,158,C,18,C,4,C,52,C,35,C,1,C,10,C,4,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100607,0.04,C,-66.6,6,0.11,C,-66.6,6,0.23,C,-66.6,6,0.36,S,0.6,S,8.77,S,110.2,S,288,C,156,C,18,C,4,C,49,C,33,C,1,C,10,C,4,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100608,0.04,C,-66.6,6,0.11,C,-66.6,6,0.23,C,-66.6,6,0.41,S,0.7,S,8.82,S,110.3,S,286,C,155,C,18,C,4,C,46,C,31,C,1,C,9,C,4,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100609,0.04,C,-66.6,6,0.11,C,-66.6,6,0.22,C,-66.6,6,0.45,S,0.8,S,8.86,S,110.4,S,286,C,154,C,18,C,4,C,43,C,29,C,1,C,8,C,3,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100610,0.04,C,-66.6,6,0.11,C,-66.6,6,0.22,C,-66.6,6,0.50,S,0.8,S,8.91,S,110.4,S,285,C,153,C,18,C,4,C,41,C,27,C,1,C,8,C,3,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100611,0.04,C,-66.6,6,0.10,C,-66.6,6,0.22,C,-66.6,6,0.54,S,0.9,S,8.95,S,110.5,S,285,C,152,C,18,C,4,C,38,C,26,C,1,C,7,C,3,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100612,0.04,C,-66.6,6,0.10,C,-66.6,6,0.22,C,-66.6,6,0.58,S,1.0,S,8.99,S,110.6,S,286,C,151,C,18,C,4,C,36,C,24,C,1,C,6,C,2,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100613,0.04,C,-66.6,6,0.10,C,-66.6,6,0.22,C,-66.6,6,0.62,S,1.0,S,9.03,S,110.6,S,286,C,151,C,18,C,4,C,35,C,23,C,1,C,6,C,2,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100614,0.04,C,-66.6,6,0.10,C,-66.6,6,0.22,C,-66.6,6,0.66,S,1.1,S,9.07,S,110.7,S,287,C,150,C,18,C,4,C,33,C,22,C,1,C,5,C,2,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100615,0.04,C,-66.6,6,0.10,C,-66.6,6,0.22,C,-66.6,6,0.71,S,1.1,S,9.12,S,110.7,S,287,C,150,C,18,C,4,C,31,C,20,C,1,C,5,C,2,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100616,0.04,C,-66.6,6,0.10,C,-66.6,6,0.22,C,-66.6,6,0.75,S,1.2,S,9.16,S,110.8,S,288,C,150,C,18,C,4,C,29,C,19,C,1,C,4,C,2,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100617,0.04,C,-66.6,6,0.10,C,-66.6,6,0.22,C,-66.6,6,0.79,S,1.2,S,9.20,S,110.8,S,288,C,150,C,18,C,4,C,27,C,18,C,1,C,4,C,1,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100618,0.04,C,-66.6,6,0.10,C,-66.6,6,0.22,C,-66.6,6,0.83,S,1.3,S,9.24,S,110.9,S,289,C,150,C,17,C,4,C,25,C,17,C,1,C,4,C,1,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100619,0.04,C,-66.6,6,0.10,C,-66.6,6,0.21,C,-66.6,6,0.87,S,1.3,S,9.28,S,110.9,S,291,C,150,C,17,C,4,C,23,C,16,C,1,C,3,C,1,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100620,0.04,C,-66.6,6,0.10,C,-66.6,6,0.21,C,-66.6,6,0.91,S,1.4,S,9.32,S,111.0,S,292,C,151,C,17,C,3,C,22,C,15,C,1,C,3,C,1,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100621,0.04,C,-66.6,6,0.10,C,-66.6,6,0.21,C,-66.6,6,0.95,S,1.4,S,9.36,S,111.0,S,295,C,151,C,17,C,3,C,20,C,13,C,1,C,3,C,1,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100622,0.04,C,-66.6,6,0.10,C,-66.6,6,0.21,C,-66.6,6,0.99,S,1.4,S,9.40,S,111.0,S,297,C,152,C,17,C,3,C,19,C,12,C,1,C,3,C,1,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100623,0.04,C,-66.6,6,0.10,C,-66.6,6,0.21,C,-66.6,6,1.03,S,1.4,S,9.44,S,111.0,S,299,C,153,C,17,C,3,C,17,C,11,C,0,C,2,C,1,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100624,0.04,C,-66.6,6,0.10,C,-66.6,6,0.21,C,-66.6,6,1.07,S,1.4,S,9.48,S,111.0,S,303,C,155,C,17,C,3,C,16,C,10,C,0,C,2,C,1,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100625,0.04,C,-66.6,6,0.10,C,-66.6,6,0.21,C,-66.6,6,1.11,S,1.5,S,9.52,S,111.1,S,307,C,157,C,17,C,3,C,15,C,10,C,0,C,2,C,1,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100626,0.04,C,-66.6,6,0.10,C,-66.6,6,0.21,C,-66.6,6,1.16,S,1.5,S,9.57,S,111.1,S,311,C,158,C,17,C,3,C,14,C,9,C,0,C,2,C,0,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100627,0.04,C,-66.6,6,0.10,C,-66.6,6,0.21,C,-66.6,6,1.20,S,1.5,S,9.61,S,111.1,S,315,C,160,C,17,C,3,C,13,C,8,C,0,C,2,C,0,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100628,0.04,C,-66.6,6,0.10,C,-66.6,6,0.22,C,-66.6,6,1.25,S,1.5,S,9.66,S,111.1,S,319,C,163,C,17,C,3,C,11,C,7,C,0,C,1,C,0,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100629,0.04,C,-66.6,6,0.10,C,-66.6,6,0.22,C,-66.6,6,1.29,S,1.5,S,9.70,S,111.1,S,324,C,165,C,17,C,3,C,10,C,7,C,0,C,1,C,0,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100630,0.04,C,-66.6,6,0.10,C,-66.6,6,0.22,C,-66.6,6,1.34,S,1.5,S,9.75,S,111.1,S,328,C,167,C,18,C,3,C,9,C,6,C,0,C,1,C,0,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100701,0.04,C,-66.6,6,0.10,C,-66.6,6,0.22,C,-66.6,6,0.05,S,0.0,S,9.80,S,111.1,S,332,C,169,C,18,C,3,C,9,C,6,C,0,C,-9999, ,0,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100702,0.04,C,-66.6,6,0.10,C,-66.6,6,0.22,C,-66.6,6,0.10,S,0.0,S,9.85,S,111.1,S,337,C,172,C,18,C,3,C,8,C,5,C,0,C,-9999, ,0,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100703,0.04,C,-66.6,6,0.10,C,-66.6,6,0.22,C,-66.6,6,0.16,S,0.0,S,9.91,S,111.1,S,342,C,175,C,18,C,3,C,7,C,5,C,0,C,-9999, ,0,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100704,0.04,C,-66.6,6,0.10,C,-66.6,6,0.23,C,-66.6,6,0.21,S,0.0,S,9.96,S,111.1,S,347,C,179,C,19,C,3,C,6,C,4,C,0,C,-9999, ,0,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100705,0.04,C,-66.6,6,0.10,C,-66.6,6,0.23,C,-66.6,6,0.27,S,0.0,S,10.02,S,111.1,S,353,C,182,C,19,C,3,C,6,C,4,C,0,C,0,C,0,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100706,0.04,C,-66.6,6,0.10,C,-66.6,6,0.23,C,-66.6,6,0.33,S,0.0,S,10.08,S,111.1,S,359,C,186,C,19,C,3,C,5,C,3,C,0,C,0,C,0,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100707,0.04,C,-66.6,6,0.10,C,-66.6,6,0.23,C,-66.6,6,0.39,S,0.0,S,10.14,S,111.1,S,365,C,190,C,20,C,3,C,4,C,3,C,0,C,0,C,0,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100708,0.04,C,-66.6,6,0.10,C,-66.6,6,0.23,C,-66.6,6,0.45,S,0.0,S,10.20,S,111.1,S,371,C,194,C,20,C,3,C,4,C,3,C,0,C,0,C,0,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100709,0.04,C,-66.6,6,0.10,C,-66.6,6,0.24,C,-66.6,6,0.51,S,0.0,S,10.26,S,111.1,S,376,C,197,C,20,C,2,C,3,C,2,C,0,C,0,C,0,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100710,0.04,C,-66.6,6,0.10,C,-66.6,6,0.24,C,-66.6,6,0.57,S,0.0,S,10.32,S,111.1,S,381,C,201,C,21,C,2,C,3,C,2,C,0,C,0,C,0,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100711,0.04,C,-66.6,6,0.10,C,-66.6,6,0.24,C,-66.6,6,0.64,S,0.0,S,10.39,S,111.1,S,386,C,204,C,21,C,2,C,3,C,2,C,0,C,0,C,0,C
GHCND:USC00050909,BRECKENRIDGE CO US,2920,39.4861,-106.043,20100712,0.04,C,-66.6,6,0.10,C,-66.6,6,0.24,C,-66.6,6,0.71,S,0.0,S,10.46,S,111.1,S,390,C,207,C,22,C,2,C,2,C,1,C,0,C,0,C,0,C
